playerIdOpta,playerNameOpta,playerNameWy,playerIdWy,Ratio,value
97032,Virgil van Dijk,Virgil van Dijk,370,Pass,1.0874617737003058
97299,John Stones,John Stones,9380,Pass,1.0382059800664452
97485,Kevin Wimmer,Kevin Wimmer,65254,Pass,1.1967213114754098
97615,Mike van der Hoorn,Mike van der Hoorn,284,Pass,1.0639324487334139
98745,Héctor Bellerín,Héctor Bellerín Moruno,167145,Pass,1.1683537559936068
98747,Nick Pope,Nick Pope,12242,Pass,1.9615384615384615
98914,Guido Carrillo,Guido Marcelo Carrillo,86239,Pass,1.3333333333333333
100059,Alberto Moreno,Alberto Moreno Pérez,4908,Pass,1.2065081351689613
100180,Danilo,Danilo Luiz da Silva,70083,Pass,1.1255605381165918
100412,André Carrillo,André Martín Carrillo Díaz,70156,Pass,1.0692520775623269
101148,Jamaal Lascelles,Jamal Lascelles,8833,Pass,1.0698299015219337
101178,James Ward-Prowse,James Ward-Prowse,8144,Pass,1.2319034852546917
101184,Calum Chambers,Calum Chambers,171283,Pass,1.0918544194107451
101668,Jamie Vardy,Jamie Vardy,12829,Pass,1.2396088019559903
102366,Moritz Bauer,Moritz Bauer,49971,Pass,1.4485981308411215
102380,Antonio Rüdiger,Antonio Rüdiger,14748,Pass,1.0657248157248158
102826,Benjamin Mendy,Benjamin Mendy,26136,Pass,1.2592592592592593
102884,Paulo Gazzaniga,Paulo Dino Gazzaniga,8992,Pass,1.6666666666666667
103025,Riyad Mahrez,Riyad Mahrez,26150,Pass,1.221217105263158
103127,Molla Wagué,Molla Wagué,25885,Pass,1.0808823529411764
103192,Kurt Zouma,Kurt Happy Zouma,25854,Pass,1.1909184726522188
103912,Jordon Ibe,Jordon Ibe,9739,Pass,1.1446629213483146
103914,Charlie Taylor,Charlie Taylor,9164,Pass,1.3738872403560831
103955,Raheem Sterling,Raheem Shaquille Sterling,11066,Pass,1.0400340715502556
104542,Loris Karius,Loris Karius,15175,Pass,1.3846153846153846
104545,Tommy Smith,Tom Smith,11078,Pass,1.3215130023640662
104547,Dwight Gayle,Dwight Gayle,12536,Pass,1.247191011235955
104953,Christian Atsu,Christian Atsu Twasam,70215,Pass,1.0777310924369747
105666,Jack Butland,Jack Butland,8094,Pass,1.9264264264264264
105700,Davide Zappacosta,Davide Zappacosta,22889,Pass,1.2966601178781925
105717,Arthur Masuaku,Arthur Masuaku,26499,Pass,1.2416555407209613
106450,Alex Pritchard,Alex Pritchard,8290,Pass,1.1592920353982301
106611,Michael Keane,Michael Keane,7919,Pass,1.073394495412844
106618,Paul Dummett,Paul Dummett,7978,Pass,1.304857621440536
106757,Jürgen Locadia,Jürgen Locadia,120,Pass,1.2222222222222223
106760,Luke Shaw,Luke Shaw,8135,Pass,1.2012320328542094
108413,Will Hughes,Will Hughes,8981,Pass,1.0505050505050506
108438,Sandro Ramírez,Sandro Ramírez Castillo,5911,Pass,1.125
108823,Dele Alli,Bamidele Alli,13484,Pass,1.09375
109065,Davy Klaassen,Davy Klaassen,56,Pass,1.0618556701030928
109322,Jesse Lingard,Jesse Lingard,7934,Pass,1.0861504907306434
109345,Solly March,Solly March,247248,Pass,1.0986937590711177
109434,Terence Kongolo,Terence Kongolo,132,Pass,1.2621359223300972
109528,Javier Manquillo,Javier Manquillo Gaitán,3436,Pass,1.4158964879852125
109533,Emerson,Emerson Palmieri dos Santos,40787,Pass,1.2571428571428571
109788,João Mário,João Mário Naval da Costa Eduardo,70965,Pass,1.1918465227817745
110979,Sadio Mané,Sadio Mané,25747,Pass,1.0771704180064308
111234,Jordan Pickford,Jordan Pickford,10131,Pass,1.7142857142857142
111457,Sead Kolasinac,Sead Kolašinac,14869,Pass,1.211031175059952
112338,Emre Can,Emre Can,18550,Pass,1.0564895763281776
112516,Isaiah Brown,Isaiah Brown,255935,Pass,1.1779661016949152
113564,Sam Byram,Sam Byram,224206,Pass,1.430232558139535
114243,Jacob Murphy,Jacob Murphy,293686,Pass,1.0620915032679739
115556,Ben Davies,Ben Davies,136441,Pass,1.2861378799110452
116594,N'Golo Kanté,N'Golo Kanté,31528,Pass,1.0357142857142858
118748,Mohamed Salah,Mohamed Salah Ghaly,120353,Pass,1.1530054644808743
121160,Ederson,Ederson Santana de Moraes,71654,Pass,1.3244873341375152
121221,Ramiro Funes Mori,José Ramiro Funes Mori,86325,Pass,1.0576923076923077
121599,Abdoulaye Doucouré,Abdoulaye Doucouré,28292,Pass,1.0459136822773187
122342,Emerson Hyndman,Emerson Hyndman,259531,Pass,1.0434782608695652
122798,Andrew Robertson,Andrew Robertson,222220,Pass,1.1259209645010047
126184,Nathan Aké,Nathan Aké,134102,Pass,1.0454840805718
126187,Ruben Loftus-Cheek,Ruben Loftus-Cheek,235555,Pass,1.08600583090379
128198,Sofiane Boufal,Sofiane Boufal,215983,Pass,1.0545454545454545
128389,Aleksandar Mitrovic,Aleksandar Mitrović,128214,Pass,1.1458333333333333
131897,Mat Ryan,Mathew Ryan,61390,Pass,1.8387596899224805
132015,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,135114,Pass,1.0639097744360901
133801,Jerome Sinclair,Jerome Sinclair,234408,Pass,1.1428571428571428
135363,Andreas Christensen,Andreas Christensen,135103,Pass,1.0535714285714286
135365,Jeremie Boga,Jeremie Boga,227756,Pass,1.0
138009,Sullay Kaikai,Sullay Kaikai,297258,Pass,1.3333333333333333
143877,Alexander Sørloth,Alexander Sørloth,55224,Pass,1.3411764705882352
146941,Aymeric Laporte,Aymeric Laporte,134502,Pass,1.0603337612323491
147303,Laurent Depoitre,Laurent Depoitre,38377,Pass,1.4772036474164134
148225,Anthony Martial,Anthony Martial,134513,Pass,1.0534045393858478
149266,Alfie Mawson,Alfie Mawson,246866,Pass,1.0642813826561552
149484,Tyrone Mings,Tyrone Mings,239411,Pass,1.0357142857142858
149736,Chancel Mbemba,Chancel Mbemba Mangulu,37726,Pass,1.3142857142857143
149828,Islam Slimani,Islam Slimani,119630,Pass,1.114864864864865
151086,Mario Lemina,Mario Lemina,29640,Pass,1.014388489208633
151119,DeAndre Yedlin,DeAndre Yedlin,252365,Pass,1.3251184834123222
152760,Divock Origi,Divock Okoth Origi,134708,Pass,2.0
153127,Isaac Hayden,Isaac Hayden,134294,Pass,1.1088709677419355
153133,Alex Iwobi,Alex Iwobi,230020,Pass,1.0271929824561403
153256,Mohamed Elneny,Mohamed Naser Elsayed Elneny,120339,Pass,1.0215827338129497
153373,Sam McQueen,Sam McQueen,297733,Pass,1.2222222222222223
153379,Josh Sims,Joshua Sims,302520,Pass,1.1607142857142858
153673,Jonjoe Kenny,Jonjoe Kenny,286825,Pass,1.4126455906821964
154043,Ainsley Maitland-Niles,Ainsley Maitland-Niles,279717,Pass,1.170018281535649
154566,Dominic Solanke,Dominic Solanke,286831,Pass,1.1754385964912282
155408,Lewis Cook,Lewis Cook,302518,Pass,1.066722972972973
155513,Rolando Aarons,Rolando Aarons,337225,Pass,1.1891891891891893
155569,Daniel Amartey,Daniel Amartey,217078,Pass,1.3247863247863247
156074,Rob Holding,Rob Holding,370224,Pass,1.0662020905923344
157668,Harry Winks,Harry Winks,240070,Pass,1.0429936305732483
158534,Kyle Walker-Peters,Kyle Walker-Peters,402884,Pass,1.2596153846153846
160190,Kasey Palmer,Kasey Palmer,279709,Pass,1.16
163526,Edimilson Fernandes,Edimilson Fernandes,265318,Pass,1.103448275862069
165809,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,265673,Pass,1.0460251046025104
167075,Wesley Hoedt,Wesley Hoedt,268776,Pass,1.0833333333333333
167473,José Izquierdo,José Heriberto Izquierdo Mena,91381,Pass,1.053639846743295
167522,Jordan Hugill,Jordan Hugill,280157,Pass,1.8
168566,Georges-Kévin Nkoudou,Georges-Kevin N'Koudou Mbida,270828,Pass,1.170731707317073
168580,Ayoze Pérez,Ayoze Pérez Gutiérrez,230883,Pass,1.1037037037037036
168991,Philip Billing,Philip Billing,303357,Pass,1.1867469879518073
169102,Tiemoué Bakayoko,Tiemoué Bakayoko,28291,Pass,1.0658396946564885
169141,Steve Mounie,Steve Mounié,214654,Pass,1.5056179775280898
169187,Trent Alexander-Arnold,Trent Alexander-Arnold,346101,Pass,1.2188081936685289
169359,Matt Targett,Matt Targett,281135,Pass,1.345679012345679
169432,Oliver McBurnie,Oliver McBurnie,288865,Pass,1.2875
171162,Charly Musonda,Charly Junior Musonda,212651,Pass,1.125
171287,Joseph Gomez,Joe Gomez,257899,Pass,1.223644578313253
171319,Renato Sanches,Renato Júnior Luz Sanches,258162,Pass,1.1229946524064172
171771,Jan Bednarek,Jan Bednarek,240032,Pass,1.155688622754491
172246,Florent Hadergjonaj,Florent Hadergjonaj,282550,Pass,1.331896551724138
172567,Josh Cullen,Josh Cullen,365707,Pass,2.0
172632,Demarai Gray,Demarai Gray,283142,Pass,1.1025210084033614
172850,Ben Chilwell,Ben Chilwell,350976,Pass,1.3032608695652175
173515,Kelechi Iheanacho,Kelechi Promise Iheanacho,285508,Pass,1.094420600858369
173792,Reece Oxford,Reece Oxford,340476,Pass,2.0
173807,Tom Davies,Tom Davies,353236,Pass,1.0833333333333333
173879,Tammy Abraham,Tammy Abraham,343951,Pass,1.3029045643153527
173904,Davinson Sánchez,Davinson Sánchez Mina,257762,Pass,1.0421519689406544
173954,Jairo Riedewald,Jaïro Riedewald,240559,Pass,1.0460526315789473
174594,Lukas Nmecha,Lukas Nmecha,353241,Pass,1.25
177815,Dominic Calvert-Lewin,Dominic Calvert-Lewin,293687,Pass,1.4337016574585635
178304,Lys Mousset,Lys Mousset,245813,Pass,1.0236686390532543
180151,Nikola Vlasic,Nikola Vlašić,284476,Pass,1.0445544554455446
182156,Leroy Sané,Leroy Sané,245364,Pass,1.1195551436515292
182436,Ben Woodburn,Ben Woodburn,351808,Pass,1.1428571428571428
184667,Victor Lindelöf,Victor Nilsson Lindelöf,71703,Pass,1.0699588477366255
192290,Connor Roberts,Connor Roberts,386197,Pass,1.2657342657342658
194164,Mason Holgate,Mason Holgate,355937,Pass,1.1431578947368422
195384,Mikel Merino,Mikel Merino Zazón,339789,Pass,1.0994623655913978
195851,Scott McTominay,Scott McTominay,397174,Pass,1.029673590504451
195855,Beni Baningime,Beni Baningime,447379,Pass,0.9761904761904762
195864,Sam Field,Sam Field,434159,Pass,1.10625
197365,Eric Bailly,Eric Bertrand Bailly,256998,Pass,1.0288461538461537
197469,Hamza Choudhury,Hamza Choudhury,419784,Pass,1.0242424242424242
197937,Oliver Burke,Oliver Burke,346071,Pass,1.0785714285714285
199598,Ethan Ampadu,Ethan Ampadu,423162,Pass,1.0555555555555556
200089,Joseph Willock,Joe Willock,346159,Pass,1.1428571428571428
200641,Reiss Nelson,Reiss Nelson,397098,Pass,1.0125
201084,Timothy Fosu-Mensah,Timothy Fosu-Mensah,397168,Pass,1.1878980891719746
201666,Harvey Barnes,Harvey Barnes,448708,Pass,1.1666666666666667
204480,Declan Rice,Declan Rice,379209,Pass,1.0710382513661203
205102,Ramadan Sobhi,Ramadan Sobhi,332605,Pass,1.0710900473933649
205533,Eddie Nketiah,Eddie Nketiah,346158,Pass,1.0
205651,Gabriel Jesus,Gabriel Fernando de Jesus,340386,Pass,1.099630996309963
206325,Oleksandr Zinchenko,Oleksandr Zinchenko,241564,Pass,1.0945945945945945
209046,Callum Hudson-Odoi,Callum Hudson-Odoi,450826,Pass,1.0588235294117647
209244,Phil Foden,Phil Foden,447205,Pass,1.1162790697674418
210207,Fousseni Diabaté,Fousseni Diabaté,277002,Pass,1.0675675675675675
210237,Marko Grujic,Marko Grujić,237268,Pass,1.0
212319,Richarlison,Richarlison de Andrade,377071,Pass,1.1495327102803738
214590,Aaron Wan-Bissaka,Aaron Wan-Bissaka,486252,Pass,1.2964601769911503
216183,Brahim Díaz,Brahim Abdelkader Diaz,404397,Pass,1.0
219002,Dodi Lukébakio,Dodi Lukebakio,291528,Pass,1.1428571428571428
219352,Ademola Lookman,Ademola Lookman,406682,Pass,1.0
220598,Michael Obafemi,Michael Obafemi,447538,Pass,1.0
222434,Jack Simpson,Jack Simpson,415747,Pass,0.8333333333333334
232427,Rekeem Harper,Rekeem Harper,447254,Pass,1.25
233963,Konstantinos Mavropanos,Konstantinos Mavropanos,413002,Pass,1.03
246878,Abdelhamid Sabiri,Abdelhamid Sabiri,442211,Pass,1.2345679012345678
433154,Dwight McNeil,Dwight McNeil,532949,Pass,1.0
1632,Gareth Barry,Gareth Barry,8314,Shot,1.2307692307692308
2404,Michael Carrick,Michael Carrick,7928,Shot,1.0
2513,Jamie Murphy,Jamie Murphy,62091,Shot,1.0
3773,Peter Crouch,Peter Crouch,8747,Shot,1.0952380952380953
5589,Dean Whitehead,Dean Whitehead,8745,Shot,
6744,Lee Grant,Lee Grant,8935,Shot,
7645,Phil Jagielka,Phil Jagielka,8245,Shot,1.4
7906,Damien Delaney,Damien Delaney,8583,Shot,
7958,Jermain Defoe,Jermain Defoe,8296,Shot,1.0384615384615385
8380,James Collins,James Michael Collins,8005,Shot,1.3333333333333333
9047,Glen Johnson,Glen Johnson,7957,Shot,0.4
9089,Ben Foster,Ben Foster,8358,Shot,
9808,Zlatan Ibrahimovic,Zlatan Ibrahimović,20420,Shot,1.0
11334,Petr Cech,Petr Čech,7882,Shot,
11352,Bruno,Bruno Saltor Grau,3278,Shot,1.0
11554,Julian Speroni,Julián Speroni,8391,Shot,
11829,Wayne Routledge,Wayne Routledge,77557,Shot,1.0
11974,Eldin Jakupovic,Eldin Jakupovic,93084,Shot,
12745,Leighton Baines,Leighton Baines,8239,Shot,2.3333333333333335
12813,Jonathan Walters,Jonathan Walters,8752,Shot,1.0
13017,Wayne Rooney,Wayne Rooney,7944,Shot,1.2857142857142858
13152,Andy King,Andy King,8498,Shot,1.0
14075,Patrice Evra,Patrice Evra,7915,Shot,
14295,Darren Fletcher,Darren Fletcher,7932,Shot,0.9166666666666666
15033,Wes Morgan,Wes Morgan,8488,Shot,1.0833333333333333
15137,Liam Rosenior,Liam Rosenior,9622,Shot,1.0
15149,Simon Francis,Simon Francis,9279,Shot,1.625
15157,James Milner,James Milner,8319,Shot,1.05
15237,Andrew Surman,Andrew Surman,8351,Shot,1.0
15749,Joe Hart,Joe Hart,8301,Shot,
17127,Per Mertesacker,Per Mertesacker,7856,Shot,1.0
17339,Steven Davis,Steven Davis,61988,Shot,0.9285714285714286
17349,Aaron Lennon,Aaron Lennon,8284,Shot,0.9333333333333333
17476,Vincent Kompany,Vincent Kompany,8307,Shot,1.2857142857142858
17745,Kasper Schmeichel,Kasper Schmeichel,8480,Shot,
17761,James Tarkowski,James Tarkowski,9433,Shot,1.5
17997,Phil Bardsley,Phil Bardsley,8516,Shot,1.0
18006,Martin Cranie,Martin Cranie,8761,Shot,
18008,James Morrison,James Morrison,8374,Shot,1.0
18073,Mark Noble,Mark Noble,8561,Shot,1.0714285714285714
18656,Heurelho Gomes,Heurelho da Silva Gomes,8266,Shot,
18892,Ashley Young,Ashley Young,7939,Shot,1.2857142857142858
19151,Chris Brunt,Chris Brunt,8370,Shot,1.5625
19159,Ashley Williams,Ashley Williams,77546,Shot,1.625
19188,Scott Dann,Scott Dann,8186,Shot,1.3571428571428572
19197,Jason Puncheon,Jason Puncheon,8142,Shot,1.25
19272,Gareth McAuley,Gareth McAuley,8362,Shot,
19419,Gary Cahill,Gary Cahill,7887,Shot,1.25
19568,Ibrahim Afellay,Ibrahim Afellay,3343,Shot,
19760,Fernando Llorente,Fernando Llorente Torres,3424,Shot,0.8571428571428571
19838,Robert Elliot,Rob Elliot,7974,Shot,
20037,Marc Pugh,Marc Pugh,9293,Shot,1.0
20046,Stefano Okaka,Stefano Okaka Chuka,20505,Shot,1.4285714285714286
20066,Wayne Hennessey,Wayne Hennessey,8425,Shot,
20145,Adrian Mariappa,Adrian Mariappa,8889,Shot,1.25
20452,Shane Long,Shane Long,8384,Shot,0.9705882352941176
20467,Theo Walcott,Theo Walcott,7879,Shot,1.0555555555555556
20481,Stephen Ireland,Stephen Ireland,8017,Shot,1.0
20529,Glenn Murray,Glenn Murray,8416,Shot,1.2045454545454546
20658,Pablo Zabaleta,Pablo Javier Zabaleta Girod,8313,Shot,1.2
20664,David Silva,David Josué Jiménez Silva,8317,Shot,1.0588235294117647
20695,Luis Antonio Valencia,Luis Antonio Valencia Mosquera,7938,Shot,1.1428571428571428
21205,Tom Heaton,Tom Heaton,77502,Shot,
26901,Kevin Mirallas,Kevin Mirallas,92922,Shot,1.0
27341,Yohan Cabaye,Yohan Cabaye,7988,Shot,1.1515151515151516
27462,Jesús Gámez,Jesús Gámez Duarte,3557,Shot,1.0
27789,Fernandinho,Fernando Luiz Rosa,105339,Shot,0.9791666666666666
28147,Mohamed Diamé,Mohamed Diamé,8620,Shot,1.0
28654,Martin Olsson,Martin Olsson,8192,Shot,0.9473684210526315
33148,Claudio Bravo,Claudio Andrés Bravo Muñoz,3662,Shot,
33871,Ragnar Klavan,Ragnar Klavan,74,Shot,0.5
37096,Lukasz Fabianski,Łukasz Fabiański,7847,Shot,
37265,Alexis Sánchez,Alexis Alejandro Sánchez Sánchez,3361,Shot,1.2753623188405796
37402,Christian Fuchs,Christian Fuchs,14853,Shot,1.0
37572,Sergio Agüero,Sergio Leonel Agüero del Castillo,8325,Shot,1.0930232558139534
37605,Mesut Özil,Mesut Özil,3319,Shot,1.1818181818181819
37642,Jonny Evans,Jonny Evans,7914,Shot,1.25
37742,Younes Kaboul,Younes Kaboul,8272,Shot,
37869,Ryan Shawcross,Ryan Shawcross,8731,Shot,1.263157894736842
37915,Hugo Lloris,Hugo Lloris,25381,Shot,
38038,Ben Hamer,Ben Hamer,8066,Shot,
38290,Danny Rose,Danny Rose,8292,Shot,0.875
38411,Nacho Monreal,Ignacio Monreal Eraso,3560,Shot,1.0476190476190477
38439,Etienne Capoue,Etienne Capoue,25798,Shot,1.0
38454,Dejan Lovren,Dejan Lovren,25393,Shot,1.0769230769230769
38490,Beram Kayal,Beram Kayal,61961,Shot,1.0
38499,Tomer Hemed,Tomer Hemed,3657,Shot,1.0
39104,Mousa Dembélé,Moussa Sidi Yaya Dembélé,11152,Shot,1.0
39155,Adam Lallana,Adam Lallana,8140,Shot,1.2222222222222223
39194,Jan Vertonghen,Jan Vertonghen,48,Shot,1.0434782608695652
39215,Michel Vorm,Michel Vorm,77536,Shot,
39487,Erik Pieters,Erik Pieters,107,Shot,1.0
39847,Steven Defour,Steven Defour,70092,Shot,1.2666666666666666
40002,Matteo Darmian,Matteo Darmian,21095,Shot,1.0
40142,Andy Carroll,Andy Carroll,7970,Shot,1.2173913043478262
40145,Jack Cork,Jack Cork,8125,Shot,1.0
40146,Ryan Bertrand,Ryan Bertrand,7885,Shot,1.0526315789473684
40349,Asmir Begovic,Asmir Begović,8726,Shot,
40383,Fraser Forster,Fraser Forster,61941,Shot,
40387,Dan Gosling,Dan Gosling,7989,Shot,1.0476190476190477
40399,Sam Vokes,Sam Vokes,9127,Shot,1.2222222222222223
40555,Joe Allen,Joe Allen,77548,Shot,1.0
40616,Stephen Ward,Stephen Ward,8433,Shot,1.0
40669,Angelo Ogbonna,Angelo Obinze Ogbonna,21100,Shot,1.3333333333333333
40725,Danny Simpson,Danny Simpson,149019,Shot,1.0
40755,Daniel Sturridge,Daniel Sturridge,7907,Shot,1.0
40784,Mamadou Sakho,Mamadou Sakho,25430,Shot,1.5
40833,Jérémy Pied,Jérémy Pied,25415,Shot,1.0
40845,Dale Stephens,Dale Stephens,8086,Shot,1.0
40868,José Holebas,José Holebas,92899,Shot,1.1333333333333333
41184,Marouane Fellaini,Marouane Fellaini-Bakkioui,8249,Shot,1.25
41270,David Luiz,David Luiz Moreira Marinho,7892,Shot,1.2222222222222223
41320,Charlie Daniels,Charlie Daniels,9285,Shot,1.1764705882352942
41321,Yohan Benalouane,Yohan Benalouane,21333,Shot,1.0
41328,César Azpilicueta,César Azpilicueta Tanco,25553,Shot,1.0833333333333333
41338,Craig Cathcart,Craig Cathcart,9403,Shot,1.0
41464,Marko Arnautovic,Marko Arnautović,14703,Shot,1.0597014925373134
41674,Kevin Long,Kevin Long,10108,Shot,1.4285714285714286
41725,Troy Deeney,Troy Deeney,8903,Shot,1.3846153846153846
41733,Georginio Wijnaldum,Georginio Wijnaldum,116,Shot,1.0555555555555556
41792,Aaron Ramsey,Aaron Ramsey,7870,Shot,1.0769230769230769
41823,Fabian Delph,Fabian Delph,8464,Shot,1.0
41945,Sebastian Prödl,Sebastian Prödl,14688,Shot,1.1428571428571428
42427,Kieran Gibbs,Kieran Gibbs,7853,Shot,1.125
42564,Eric Maxim Choupo-Moting,Jean-Eric Maxim Choupo-Moting,15198,Shot,1.0169491525423728
42748,Gaëtan Bong,Gaëtan Bong Songo,26495,Shot,1.0
42774,Morgan Schneiderlin,Morgan Schneiderlin,8143,Shot,1.0
42786,Eden Hazard,Eden Hazard,25707,Shot,1.1451612903225807
42899,Sergio Romero,Sergio Germán Romero,20606,Shot,
43250,Tom Cleverley,Tom Cleverley,7929,Shot,1.1428571428571428
43521,Henri Saivet,Henri Saivet,25604,Shot,
43670,Juan Mata,Juan Manuel Mata García,7906,Shot,1.2727272727272727
43808,Markus Suttner,Markus Suttner,64966,Shot,1.5
44343,Bakary Sako,Bakary Sako,25865,Shot,1.1333333333333333
44346,Olivier Giroud,Olivier Giroud,26010,Shot,1.1428571428571428
44604,Nordin Amrabat,Nordin Amrabat,32968,Shot,1.0
44683,Jay Rodriguez,Jay Rodriguez,8958,Shot,1.0454545454545454
44699,Ashley Barnes,Ashley Barnes,9123,Shot,1.0363636363636364
45124,André Ayew,André Ayew Pelé,25572,Shot,1.1818181818181819
45268,Moussa Sissoko,Moussa Sissoko,25804,Shot,1.1176470588235294
46483,Adrien Silva,Adrien Sebastian Perruchet Silva,70403,Shot,1.2222222222222223
48332,Orestis Karnezis,Orestis Karnezis,92864,Shot,
48615,Harry Arter,Harry Arter,9283,Shot,1.0
48717,Winston Reid,Winston Reid,8553,Shot,0.8333333333333334
48844,David Ospina,David Ospina Ramírez,25662,Shot,
49013,Victor Moses,Victor Moses,8625,Shot,1.0
49277,Leroy Fer,Leroy Fer,262,Shot,1.0
49413,James Tomkins,James Tomkins,8554,Shot,1.15
49440,Hal Robson-Kanu,Hal Robson-Kanu,8686,Shot,1.0555555555555556
49579,Pedro,Pedro Eliezer Rodríguez Ledesma,3360,Shot,1.037037037037037
49944,Jake Livermore,Jake Livermore,8285,Shot,1.0
50229,Matt Phillips,Matt Phillips,9414,Shot,1.12
50471,James McArthur,James McArthur,8623,Shot,1.0344827586206897
50472,James McCarthy,James McCarthy,8624,Shot,1.0
51344,Rajiv van La Parra,Rajiv van La Parra,173,Shot,1.075
51507,Laurent Koscielny,Laurent Koscielny,7855,Shot,1.125
51927,Ben Mee,Ben Mee,8944,Shot,0.9615384615384616
51938,Marc Albrighton,Marc Albrighton,8013,Shot,1.1111111111111112
51940,David de Gea,David de Gea Quintana,7910,Shot,
52153,Miguel Britos,Miguel Ángel Britos Cabrera,21160,Shot,1.0
52940,Daryl Janmaat,Daryl Janmaat,160,Shot,1.0434782608695652
54102,Jack Wilshere,Jack Wilshere,7873,Shot,0.9375
54284,Chris Löwe,Chris Löwe,14796,Shot,1.6
54469,Adam Smith,Adam Smith,8460,Shot,1.0833333333333333
54513,Vicente Iborra,Vicente Iborra De La Fuente,3928,Shot,1.4
54694,Pierre-Emerick Aubameyang,Pierre-Emerick Aubameyang,25867,Shot,1.1923076923076923
54756,Victor Wanyama,Victor Wanyama,61967,Shot,1.0
54861,Christian Benteke,Christian Benteke Liolo,38031,Shot,1.1320754716981132
54908,Nacer Chadli,Nacer Chadli,261,Shot,2.0
55037,Cheikhou Kouyaté,Cheikhou Kouyaté,37725,Shot,1.5333333333333334
55422,Gylfi Sigurdsson,Gylfi Þór Sigurðsson,77558,Shot,1.1470588235294117
55452,Yannick Bolasie,Yannick Bolasie Yala,9194,Shot,1.0555555555555556
55459,Aaron Cresswell,Aaron Cresswell,8582,Shot,1.5
55494,Joel Ward,Joel Ward,8221,Shot,1.25
55605,Toby Alderweireld,Toby Alderweireld,36,Shot,1.0
55909,Chris Smalling,Chris Smalling,7922,Shot,1.0833333333333333
56864,Francis Coquelin,Francis Coquelin,7864,Shot,1.0
56872,Junior Stanislas,Junior Stanislas,8959,Shot,1.25
56917,Steve Cook,Steve Cook,9277,Shot,1.2941176470588236
56979,Jordan Henderson,Jordan Brian Henderson,7964,Shot,1.0714285714285714
56983,Matt Ritchie,Matt Ritchie,9227,Shot,1.18
57001,Wilfried Bony,Wilfried Guemiand Bony,471,Shot,1.1111111111111112
57112,Eliaquim Mangala,Eliaquim Mangala,70085,Shot,1.0
57145,Federico Fernández,Federico Fernández,21164,Shot,1.0
57249,Henrikh Mkhitaryan,Henrikh Mkhitaryan,105338,Shot,1.0909090909090908
57328,Nathaniel Clyne,Nathaniel Clyne,8392,Shot,2.0
57410,Nicolás Otamendi,Nicolás Hernán Otamendi,70086,Shot,1.032258064516129
57513,Jonas Lössl,Jonas Lössl,56038,Shot,
57531,Michail Antonio,Michail Antonio,8677,Shot,0.9444444444444444
57586,Luciano Narsingh,Luciano Narsingh,179,Shot,1.0
58376,Alex McCarthy,Alex McCarthy,8580,Shot,
58621,Kyle Walker,Kyle Walker,8277,Shot,1.0833333333333333
58786,Martin Kelly,Martin Kelly,7958,Shot,1.0
58822,Cédric Soares,Cédric Ricardo Alves Soares,70389,Shot,0.9583333333333334
58845,Ciaran Clark,Ciaran Clark,8004,Shot,1.0
58877,Daley Blind,Daley Blind,38,Shot,1.0
59735,Karl Darlow,Karl Darlow,8826,Shot,
59779,Pedro Obiang,Pedro Mba Obiang Avomo,20620,Shot,1.0
59846,Ander Herrera,Ander Herrera Agüera,3413,Shot,1.0
59859,Ilkay Gündogan,İlkay Gündoğan,14808,Shot,1.0606060606060606
59940,Kyle Bartley,Kyle Bartley,61979,Shot,1.0
59949,Séamus Coleman,Séamus Coleman,8240,Shot,1.25
59966,Alexandre Lacazette,Alexandre Lacazette,25413,Shot,1.0793650793650793
60232,Craig Dawson,Craig Dawson,8360,Shot,0.9411764705882353
60252,Andros Townsend,Andros Townsend,8471,Shot,1.0508474576271187
60307,Pascal Groß,Pascal Groß,15526,Shot,1.1282051282051282
60551,Ashley Westwood,Ashley Westwood,8925,Shot,1.0
60586,Jóhann Gudmundsson,Johann Berg Guðmunds­son,93,Shot,1.08
60598,Aleksandar Dragovic,Aleksandar Dragović,49859,Shot,1.0
60689,Chris Wood,Chris Wood,9206,Shot,1.0263157894736843
60706,Adrián,Adrián San Miguel del Castillo,3582,Shot,
60772,Thibaut Courtois,Thibaut Courtois,3429,Shot,
61366,Kevin De Bruyne,Kevin De Bruyne,38021,Shot,1.2702702702702702
61548,Manolo Gabbiadini,Manolo Gabbiadini,20857,Shot,1.0476190476190477
61566,Roberto Pereyra,Roberto Maximiliano Pereyra,20593,Shot,1.03125
61603,Daniel Drinkwater,Danny Drinkwater,8495,Shot,1.0
61604,Matty James,Matty James,192748,Shot,1.375
61858,Mame Biram Diouf,Mame Biram Diouf,15054,Shot,1.1132075471698113
61933,Shane Duffy,Shane Duffy,8242,Shot,1.037037037037037
62398,Nemanja Matic,Nemanja Matić,70122,Shot,1.0
62399,Dusan Tadic,Dušan Tadić,383,Shot,1.1111111111111112
62974,Erik Lamela,Erik Lamela,20441,Shot,1.0526315789473684
63370,James McClean,James McClean,8530,Shot,1.1111111111111112
66242,Davy Pröpper,Davy Pröpper,466,Shot,1.0285714285714285
66247,Marvin Zeegelaar,Marvin Zeegelaar,189821,Shot,
66749,Romelu Lukaku,Romelu Lukaku Menama,7905,Shot,1.131578947368421
