matchId,playerId,minsPlayed
919221,40145,97
919223,40145,95
919240,40145,94
919243,40145,95
919254,40145,90
919263,40145,95
918895,40616,100
918904,40616,94
918920,40616,95
918925,40616,93
918937,40616,94
918945,40616,93
918956,40616,94
918964,40616,80
918976,40616,93
918986,40616,93
918998,40616,93
919006,40616,97
919013,40616,93
919023,40616,96
919038,40616,94
919043,40616,95
919053,40616,41
919166,40616,94
919174,40616,93
919192,40616,92
919212,40616,96
919194,40616,94
919221,40616,97
919223,40616,95
919240,40616,94
919243,40616,95
919254,40616,90
919263,40616,95
918895,21205,100
918904,21205,94
918920,21205,95
918925,21205,36
918895,41328,100
918911,41328,94
918914,41328,93
918927,41328,94
918934,41328,100
918950,41328,93
918955,41328,94
918965,41328,95
918973,41328,96
918983,41328,94
918993,41328,95
919012,41328,92
919016,41328,93
919036,41328,93
919052,41328,95
919055,41328,92
919066,41328,95
919076,41328,94
919084,41328,93
919094,41328,92
919103,41328,94
919114,41328,95
919124,41328,93
919136,41328,94
919151,41328,96
919153,41328,92
919170,41328,96
919178,41328,95
919185,41328,94
919194,41328,94
919205,41328,94
919216,41328,95
919229,41328,95
919250,41328,94
919236,41328,96
919256,41328,95
919268,41328,92
918895,60772,100
918911,60772,94
918914,60772,93
918927,60772,94
918934,60772,100
918950,60772,93
918955,60772,94
918965,60772,95
918973,60772,96
918983,60772,94
918993,60772,95
919012,60772,92
919016,60772,93
919029,60772,94
919036,60772,93
919052,60772,95
919055,60772,92
919066,60772,95
919076,60772,94
919084,60772,93
919094,60772,92
919103,60772,94
919114,60772,95
919136,60772,94
919151,60772,96
919153,60772,92
919170,60772,96
919178,60772,95
919185,60772,94
919194,60772,94
919216,60772,95
919229,60772,95
919250,60772,94
919256,60772,95
919268,60772,92
918895,68983,100
918904,68983,94
918920,68983,95
918925,68983,93
918937,68983,94
918945,68983,93
918956,68983,94
918964,68983,94
918976,68983,93
918986,68983,93
918998,68983,93
919006,68983,97
919013,68983,93
919146,68983,48
919160,68983,94
919166,68983,94
919174,68983,93
919192,68983,92
919212,68983,96
919194,68983,94
919221,68983,97
919223,68983,95
919240,68983,94
919243,68983,95
919254,68983,90
919263,68983,95
918895,82263,100
918911,82263,94
918914,82263,93
918927,82263,94
918934,82263,100
918950,82263,58
918955,82263,94
918965,82263,95
918973,82263,68
918983,82263,94
918993,82263,95
919012,82263,92
919016,82263,93
919029,82263,94
919036,82263,93
919052,82263,54
919055,82263,92
919066,82263,95
919076,82263,94
919084,82263,93
919094,82263,92
919103,82263,94
919114,82263,95
919124,82263,74
919136,82263,94
919170,82263,96
919178,82263,95
919185,82263,94
919205,82263,83
919216,82263,95
919229,82263,95
919236,82263,96
919256,82263,95
918895,47431,100
918911,47431,78
918914,47431,93
918927,47431,31
918934,47431,69
918950,47431,72
918955,47431,59
918965,47431,65
918973,47431,28
918983,47431,10
918993,47431,8
919012,47431,16
919016,47431,11
919029,47431,80
919036,47431,15
919052,47431,31
919055,47431,92
919066,47431,95
919076,47431,70
919084,47431,21
919094,47431,92
919103,47431,12
919114,47431,37
919124,47431,81
919151,47431,34
919153,47431,12
919170,47431,96
919178,47431,78
919185,47431,94
919205,47431,94
919216,47431,95
919229,47431,95
919250,47431,14
919236,47431,96
919268,47431,16
918895,41270,100
918911,41270,94
918914,41270,93
918927,41270,94
918934,41270,87
918965,41270,95
918973,41270,96
918983,41270,94
919124,41270,36
919151,41270,96
918895,19419,13
918934,19419,100
918950,19419,35
918955,19419,94
918965,19419,95
918973,19419,96
918993,19419,95
919012,19419,92
919016,19419,93
919029,19419,94
919036,19419,13
919052,19419,95
919066,19419,95
919084,19419,93
919094,19419,92
919103,19419,94
919114,19419,32
919136,19419,94
919151,19419,96
919153,19419,18
919185,19419,94
919194,19419,94
919216,19419,95
919229,19419,95
919250,19419,94
919256,19419,95
919268,19419,92
918895,116594,100
918911,116594,94
918914,116594,93
918927,116594,94
918934,116594,100
918950,116594,93
918955,116594,94
918993,116594,95
919012,116594,76
919016,116594,93
919029,116594,94
919036,116594,93
919052,116594,95
919055,116594,70
919066,116594,95
919076,116594,94
919084,116594,85
919094,116594,65
919103,116594,94
919114,116594,95
919124,116594,93
919136,116594,94
919151,116594,96
919153,116594,92
919170,116594,96
919185,116594,94
919194,116594,94
919205,116594,94
919216,116594,95
919229,116594,95
919250,116594,94
919236,116594,96
919256,116594,95
919268,116594,92
918895,90517,100
918904,90517,78
918920,90517,95
918925,90517,93
918937,90517,94
918945,90517,93
918956,90517,94
918964,90517,94
918976,90517,93
918986,90517,93
918998,90517,93
919006,90517,97
919013,90517,93
919023,90517,96
919038,90517,30
918895,51927,100
918904,51927,94
918920,51927,95
918925,51927,93
918937,51927,94
918945,51927,93
918956,51927,94
918964,51927,94
918976,51927,93
918986,51927,93
918998,51927,93
919006,51927,97
919013,51927,93
919023,51927,96
919038,51927,94
919065,51927,94
919075,51927,93
919088,51927,95
919096,51927,93
919105,51927,96
919115,51927,94
919125,51927,96
919139,51927,94
919146,51927,93
919160,51927,94
919166,51927,94
919174,51927,93
919192,51927,92
919212,51927,96
918895,60586,75
918904,60586,78
918920,60586,56
918925,60586,93
918937,60586,60
918945,60586,16
918964,60586,50
918976,60586,23
918986,60586,93
918998,60586,93
919006,60586,97
919013,60586,93
919023,60586,96
919038,60586,94
919043,60586,95
919053,60586,94
919065,60586,94
919075,60586,93
919088,60586,95
919096,60586,93
919105,60586,96
919115,60586,85
919125,60586,96
919139,60586,82
919146,60586,93
919160,60586,85
919166,60586,94
919174,60586,93
919192,60586,92
919194,60586,94
919223,60586,95
919240,60586,94
919243,60586,95
919254,60586,89
919263,60586,79
918895,94245,58
918911,94245,16
918914,94245,16
918955,94245,22
918965,94245,57
918973,94245,36
918983,94245,16
919055,94245,24
919076,94245,24
919084,94245,12
919094,94245,21
919124,94245,93
918895,39847,74
918904,39847,94
918920,39847,81
918925,39847,81
918937,39847,87
918945,39847,93
918956,39847,94
918964,39847,94
918976,39847,84
918986,39847,76
918998,39847,93
919006,39847,97
919013,39847,78
919023,39847,74
919038,39847,66
919043,39847,94
919053,39847,94
919065,39847,68
919075,39847,93
919088,39847,67
919096,39847,93
919105,39847,96
919115,39847,94
919125,39847,96
918895,135365,17
918895,40399,100
918904,40399,94
918920,40399,57
918925,40399,64
918937,40399,8
918964,40399,50
918998,40399,28
919006,40399,18
919038,40399,21
919053,40399,13
919065,40399,14
919075,40399,23
919088,40399,28
919096,40399,21
919105,40399,25
919115,40399,94
919125,40399,15
919139,40399,24
919146,40399,93
919160,40399,80
919212,40399,20
919194,40399,23
919221,40399,27
919223,40399,10
919240,40399,20
919243,40399,30
919254,40399,69
919263,40399,35
918895,135363,91
918911,135363,94
918914,135363,5
918934,135363,11
918950,135363,93
918955,135363,94
918993,135363,95
919012,135363,92
919016,135363,93
919029,135363,94
919036,135363,80
919052,135363,95
919055,135363,79
919066,135363,95
919076,135363,94
919103,135363,94
919114,135363,62
919124,135363,57
919136,135363,27
919153,135363,74
919170,135363,96
919178,135363,95
919185,135363,94
919205,135363,94
919229,135363,95
919236,135363,96
919268,135363,92
918895,88482,42
918911,88482,78
918914,88482,77
918927,88482,94
918934,88482,89
918950,88482,93
918955,88482,35
918973,88482,60
918983,88482,78
918993,88482,95
919012,88482,92
919016,88482,93
919029,88482,94
919036,88482,93
919052,88482,95
919066,88482,22
919084,88482,81
919094,88482,71
919103,88482,94
919114,88482,95
919153,88482,31
919170,88482,96
919178,88482,6
919185,88482,22
919194,88482,71
919205,88482,88
919216,88482,77
919229,88482,60
919250,88482,10
919236,88482,96
919268,88482,16
918895,12813,26
918904,12813,16
919088,12813,15
918896,126187,93
918907,126187,94
918935,126187,78
918948,126187,93
918977,126187,18
918987,126187,98
919001,126187,99
919007,126187,94
919014,126187,94
919025,126187,94
919042,126187,93
919044,126187,96
919054,126187,96
919068,126187,95
919081,126187,96
919085,126187,70
919195,126187,5
919206,126187,22
919213,126187,94
919224,126187,79
919241,126187,93
919244,126187,85
919260,126187,95
919264,126187,91
918896,173954,93
918925,173954,12
918958,173954,25
918965,173954,10
919068,173954,11
919095,173954,98
919115,173954,94
919123,173954,5
919167,173954,94
919175,173954,15
919185,173954,19
919224,173954,15
918896,66975,45
918907,66975,76
918915,66975,57
918935,66975,28
918948,66975,93
918958,66975,93
918965,66975,95
918977,66975,94
918987,66975,98
919001,66975,99
919007,66975,94
919014,66975,94
919025,66975,94
919042,66975,93
919044,66975,96
919054,66975,96
919081,66975,96
919085,66975,94
919095,66975,98
919109,66975,93
919115,66975,94
919123,66975,94
919135,66975,94
919147,66975,94
919154,66975,93
919167,66975,94
919175,66975,94
919185,66975,94
919195,66975,94
919206,66975,94
919213,66975,94
919224,66975,95
919241,66975,93
919244,66975,92
919260,66975,95
919264,66975,91
918896,74230,93
918907,74230,84
918915,74230,45
918948,74230,93
918958,74230,93
918965,74230,95
918977,74230,94
918987,74230,10
919054,74230,29
919081,74230,11
919095,74230,98
919109,74230,48
919115,74230,94
919123,74230,94
919135,74230,94
919147,74230,94
919154,74230,93
919167,74230,94
919175,74230,94
919185,74230,94
919195,74230,94
919206,74230,94
919213,74230,94
919224,74230,95
919241,74230,93
919244,74230,92
919260,74230,95
919264,74230,81
918896,54861,93
918907,54861,94
918915,54861,93
918925,54861,93
918935,54861,96
918948,54861,71
919007,54861,19
919014,54861,49
919025,54861,94
919042,54861,93
919044,54861,96
919054,54861,96
919068,54861,88
919085,54861,94
919095,54861,98
919109,54861,93
919115,54861,94
919123,54861,94
919135,54861,94
919147,54861,94
919154,54861,93
919167,54861,94
919175,54861,94
919185,54861,45
919195,54861,94
919206,54861,94
919224,54861,24
919241,54861,13
919244,54861,7
919260,54861,33
919264,54861,23
918896,48760,93
918905,48760,95
918916,48760,94
918932,48760,94
918936,48760,93
918945,48760,93
918957,48760,93
918970,48760,95
918975,48760,94
918989,48760,93
918995,48760,96
919003,48760,93
919015,48760,96
919024,48760,93
919037,48760,93
919045,48760,93
919055,48760,92
919071,48760,94
919079,48760,97
919086,48760,95
919096,48760,93
919107,48760,93
919116,48760,92
919130,48760,99
919133,48760,93
919150,48760,93
919155,48760,96
919172,48760,94
919181,48760,93
919187,48760,94
919195,48760,94
919209,48760,96
919215,48760,94
919225,48760,94
919245,48760,98
919236,48760,96
919259,48760,95
919265,48760,94
918896,19197,93
918907,19197,73
918915,19197,93
918925,19197,93
918935,19197,96
918948,19197,37
918958,19197,68
918965,19197,20
919007,19197,9
919095,19197,95
918896,54284,93
918905,54284,95
918916,54284,94
918932,54284,63
918936,54284,93
918945,54284,93
918957,54284,60
918970,54284,14
918975,54284,94
918989,54284,93
918995,54284,18
919015,54284,22
919024,54284,93
919045,54284,93
919055,54284,66
919071,54284,44
919086,54284,83
919107,54284,75
919133,54284,78
919195,54284,49
919236,54284,62
919259,54284,77
919265,54284,94
918896,74471,93
918905,74471,95
918916,74471,94
918932,74471,94
918936,74471,93
918945,74471,93
918957,74471,60
918970,74471,50
918975,74471,94
918989,74471,93
918995,74471,96
919003,74471,93
919015,74471,96
919024,74471,73
919037,74471,93
919045,74471,93
919055,74471,92
919071,74471,94
919079,74471,97
919086,74471,95
919096,74471,93
919107,74471,93
919116,74471,92
919130,74471,99
919133,74471,78
919150,74471,60
919155,74471,76
919187,74471,69
919195,74471,94
919209,74471,96
919215,74471,94
919225,74471,94
919245,74471,98
919236,74471,96
919259,74471,95
919265,74471,94
918896,104545,57
918905,104545,95
918916,104545,94
918932,104545,94
918936,104545,93
918945,104545,93
918957,104545,93
918970,104545,95
918975,104545,94
918989,104545,69
919015,104545,96
919037,104545,93
919045,104545,93
919055,104545,92
919079,104545,36
919086,104545,95
919096,104545,48
919107,104545,81
919116,104545,70
919150,104545,93
919172,104545,42
919209,104545,83
919236,104545,85
919259,104545,95
918896,20066,93
918907,20066,94
918915,20066,93
918925,20066,93
918935,20066,96
918948,20066,93
918958,20066,93
919014,20066,94
919025,20066,94
919095,20066,98
919109,20066,93
919115,20066,94
919123,20066,94
919135,20066,94
919147,20066,94
919154,20066,93
919167,20066,94
919175,20066,94
919185,20066,94
919195,20066,94
919206,20066,94
919213,20066,94
919224,20066,95
919241,20066,93
919244,20066,92
919260,20066,95
919264,20066,91
918896,19188,93
918907,19188,94
918915,19188,93
918925,19188,93
918935,19188,96
918948,19188,93
918965,19188,95
918977,19188,94
918987,19188,98
919001,19188,99
919007,19188,94
919044,19188,71
919054,19188,96
919068,19188,95
919081,19188,96
919085,19188,94
919095,19188,19
918896,55494,93
918907,55494,94
918915,55494,93
918925,55494,93
918935,55494,96
918958,55494,93
918965,55494,95
918977,55494,94
918987,55494,60
919001,55494,76
919007,55494,94
919014,55494,94
919025,55494,94
919042,55494,93
919154,55494,93
919224,55494,95
919241,55494,93
919244,55494,92
919260,55494,39
918896,85368,93
918905,85368,95
918916,85368,94
918932,85368,94
918936,85368,93
918945,85368,93
918957,85368,93
918970,85368,95
918975,85368,94
918989,85368,93
918995,85368,57
919015,85368,96
919024,85368,93
919037,85368,93
919045,85368,93
919055,85368,92
919071,85368,94
919079,85368,97
919086,85368,95
919096,85368,93
919107,85368,93
919116,85368,92
919130,85368,99
919133,85368,93
919150,85368,59
919155,85368,96
919172,85368,94
919181,85368,93
919187,85368,94
919195,85368,94
919209,85368,96
919215,85368,94
919225,85368,94
919245,85368,98
919236,85368,96
919259,85368,95
919265,85368,94
918896,160190,71
918905,160190,24
918916,160190,38
919037,160190,48
918896,168991,93
918905,168991,95
918916,168991,61
918932,168991,83
918945,168991,13
918957,168991,33
918970,168991,59
919133,168991,93
919150,168991,33
919155,168991,20
919181,168991,48
919215,168991,14
919225,168991,17
919245,168991,39
919236,168991,96
919265,168991,15
918896,57513,93
918905,57513,95
918916,57513,94
918932,57513,94
918936,57513,93
918945,57513,93
918957,57513,93
918970,57513,95
918975,57513,94
918989,57513,93
918995,57513,96
919003,57513,93
919015,57513,96
919024,57513,93
919037,57513,93
919045,57513,93
919055,57513,92
919071,57513,94
919079,57513,97
919086,57513,95
919096,57513,93
919107,57513,93
919116,57513,92
919130,57513,99
919133,57513,93
919150,57513,93
919155,57513,96
919172,57513,94
919181,57513,93
919187,57513,94
919195,57513,94
919209,57513,96
919215,57513,94
919225,57513,94
919245,57513,98
919236,57513,96
919259,57513,95
919265,57513,94
918896,201084,78
918907,201084,94
918915,201084,93
918925,201084,93
918935,201084,96
918948,201084,93
918965,201084,10
918987,201084,87
919001,201084,99
919044,201084,96
919054,201084,70
919085,201084,14
919095,201084,98
919109,201084,93
919115,201084,94
919123,201084,94
919135,201084,94
919147,201084,94
919154,201084,93
919167,201084,94
919206,201084,6
918896,169141,85
918905,169141,95
918916,169141,94
918932,169141,94
918975,169141,25
918989,169141,24
919003,169141,48
919015,169141,11
919024,169141,73
919037,169141,23
919045,169141,84
919055,169141,73
919079,169141,16
919086,169141,62
919107,169141,93
919130,169141,99
919133,169141,63
919155,169141,96
919172,169141,94
919181,169141,93
919187,169141,94
919195,169141,94
919209,169141,13
919215,169141,94
919225,169141,70
919245,169141,98
919259,169141,59
919265,169141,78
918896,82403,93
918965,82403,95
918977,82403,76
918987,82403,98
919001,82403,99
919007,82403,94
919014,82403,94
919025,82403,94
919042,82403,93
919044,82403,96
919054,82403,96
919068,82403,95
919081,82403,96
919085,82403,94
919095,82403,98
919109,82403,93
919115,82403,94
919123,82403,94
919135,82403,94
919147,82403,94
919185,82403,49
919195,82403,89
919206,82403,94
919213,82403,94
919224,82403,95
919241,82403,93
919244,82403,92
919260,82403,95
919264,82403,91
918896,87428,93
918905,87428,71
918916,87428,88
918932,87428,75
918936,87428,73
918945,87428,88
918957,87428,93
918970,87428,95
918975,87428,39
918989,87428,60
918995,87428,61
919003,87428,60
919024,87428,93
919037,87428,93
919045,87428,89
919055,87428,92
919071,87428,19
919195,87428,24
919209,87428,56
918896,60252,48
918907,60252,94
918915,60252,93
918925,60252,93
918935,60252,96
918948,60252,93
918958,60252,93
918965,60252,95
918977,60252,94
918987,60252,98
919001,60252,99
919007,60252,94
919014,60252,94
919025,60252,94
919042,60252,87
919044,60252,78
919054,60252,67
919068,60252,95
919081,60252,85
919085,60252,94
919095,60252,98
919109,60252,93
919135,60252,94
919147,60252,94
919154,60252,93
919167,60252,86
919175,60252,94
919185,60252,81
919195,60252,94
919206,60252,94
919213,60252,94
919224,60252,95
919241,60252,93
919244,60252,85
919260,60252,88
919264,60252,84
918896,80755,37
918916,80755,33
918936,80755,93
918970,80755,36
918975,80755,94
918989,80755,69
918995,80755,35
919003,80755,45
919015,80755,96
919024,80755,20
919037,80755,93
919055,80755,92
919071,80755,31
919079,80755,97
919096,80755,12
919107,80755,93
919172,80755,94
919181,80755,93
919187,80755,25
918896,84112,22
918905,84112,26
918936,84112,20
919003,84112,33
919015,84112,15
919024,84112,93
919037,84112,45
919045,84112,93
919071,84112,94
919079,84112,97
919086,84112,95
919096,84112,82
919107,84112,35
919130,84112,43
919133,84112,30
919150,84112,93
919155,84112,31
919172,84112,94
919181,84112,32
919187,84112,30
919195,84112,94
919209,84112,40
919215,84112,5
919225,84112,60
919245,84112,59
918896,49413,16
918907,49413,94
918915,49413,41
918987,49413,98
919014,49413,94
919025,49413,94
919044,49413,96
919054,49413,96
919068,49413,95
919081,49413,96
919085,49413,94
919095,49413,98
919109,49413,93
919115,49413,94
919123,49413,94
919135,49413,94
919147,49413,94
919154,49413,93
919167,49413,84
919175,49413,94
919185,49413,94
919195,49413,94
919213,49413,94
919224,49413,95
919241,49413,93
919244,49413,92
919260,49413,95
919264,49413,91
918896,51344,8
918905,51344,69
918916,51344,56
918932,51344,94
918945,51344,31
918957,51344,93
918970,51344,95
918975,51344,55
918989,51344,33
918995,51344,61
919003,51344,93
919015,51344,96
919071,51344,64
919079,51344,61
919086,51344,62
919096,51344,93
919107,51344,93
919116,51344,92
919130,51344,99
919133,51344,15
919150,51344,68
919155,51344,96
919172,51344,89
919181,51344,93
919187,51344,77
919195,51344,34
919209,51344,85
919215,51344,89
919225,51344,77
919245,51344,74
919236,51344,53
918897,14295,94
918909,14295,95
918922,14295,94
918930,14295,94
918939,14295,94
918950,14295,93
918960,14295,97
918968,14295,93
918979,14295,96
918991,14295,96
918999,14295,94
919005,14295,93
919014,14295,94
919032,14295,84
919040,14295,70
919051,14295,92
919053,14295,94
919070,14295,61
919080,14295,67
919086,14295,76
919094,14295,92
919118,14295,92
919130,14295,99
919141,14295,94
919159,14295,45
919246,14295,32
919270,14295,83
918897,111234,94
918908,111234,94
918914,111234,93
918926,111234,100
918938,111234,93
918946,111234,96
918956,111234,94
918963,111234,94
918974,111234,96
918988,111234,94
918994,111234,103
919007,111234,94
919019,111234,94
919030,111234,93
919037,111234,93
919046,111234,94
919060,111234,95
919067,111234,93
919076,111234,94
919092,111234,93
919093,111234,96
919106,111234,93
919120,111234,92
919126,111234,97
919137,111234,94
919144,111234,92
919154,111234,93
919171,111234,93
919174,111234,93
919186,111234,94
919199,111234,95
919207,111234,93
919217,111234,93
919230,111234,93
919237,111234,98
919245,111234,98
919257,111234,96
919272,111234,92
918897,106611,94
918908,106611,94
918914,106611,93
918926,106611,100
918938,106611,93
918956,106611,94
918963,106611,94
918974,106611,96
918994,106611,103
919007,106611,94
919019,106611,75
919037,106611,13
919076,106611,94
919092,106611,93
919093,106611,96
919106,106611,93
919137,106611,94
919144,106611,45
919154,106611,93
919171,106611,93
919174,106611,93
919186,106611,94
919199,106611,95
919207,106611,93
919217,106611,93
919230,106611,93
919237,106611,98
919245,106611,98
919257,106611,96
919272,106611,92
918897,177815,94
918908,177815,94
918914,177815,31
918926,177815,55
918938,177815,17
918946,177815,96
918956,177815,94
918963,177815,94
918974,177815,74
918988,177815,94
918994,177815,36
919007,177815,48
919019,177815,94
919030,177815,91
919037,177815,93
919046,177815,94
919060,177815,95
919067,177815,93
919076,177815,94
919092,177815,61
919093,177815,54
919106,177815,13
919120,177815,31
919137,177815,13
919144,177815,31
919171,177815,12
919174,177815,93
919186,177815,22
919199,177815,42
919207,177815,74
919217,177815,33
919237,177815,40
918897,80801,94
918908,80801,94
918914,80801,93
918926,80801,80
918938,80801,76
918946,80801,96
918956,80801,94
918963,80801,68
918974,80801,68
918988,80801,94
918994,80801,103
919007,80801,94
919019,80801,94
919030,80801,93
919037,80801,93
919046,80801,94
919060,80801,95
919067,80801,93
919076,80801,50
919093,80801,71
919120,80801,92
919137,80801,94
919144,80801,92
919154,80801,80
919171,80801,93
919174,80801,93
919199,80801,95
919217,80801,37
919230,80801,68
919237,80801,98
919245,80801,98
919257,80801,96
919272,80801,92
918897,13017,94
918908,13017,89
918914,13017,93
918926,13017,100
918938,13017,82
918946,13017,55
918956,13017,32
918963,13017,90
918974,13017,74
918988,13017,73
918994,13017,67
919030,13017,85
919037,13017,80
919046,13017,82
919060,13017,76
919067,13017,89
919093,13017,51
919106,13017,62
919120,13017,92
919126,13017,36
919137,13017,81
919154,13017,93
919171,13017,82
919174,13017,35
919186,13017,94
919199,13017,87
919207,13017,56
919217,13017,56
919230,13017,86
919237,13017,98
919245,13017,63
918897,105666,94
918909,105666,95
918922,105666,94
918930,105666,94
918939,105666,94
918950,105666,93
918960,105666,97
918968,105666,93
918979,105666,96
918991,105666,96
918999,105666,94
919040,105666,97
919051,105666,92
919053,105666,94
919070,105666,98
919080,105666,96
919086,105666,95
919094,105666,92
919110,105666,94
919118,105666,92
919130,105666,99
919141,105666,94
919143,105666,94
919159,105666,94
919168,105666,94
919179,105666,92
919190,105666,95
919199,105666,95
919203,105666,94
919220,105666,98
919232,105666,95
919240,105666,94
919246,105666,96
919260,105666,95
919270,105666,90
918897,19159,45
918908,19159,60
918914,19159,93
918926,19159,100
918938,19159,93
918946,19159,96
918956,19159,94
918974,19159,45
918988,19159,94
919019,19159,68
919030,19159,93
919037,19159,93
919046,19159,94
919060,19159,95
919067,19159,93
919076,19159,49
919092,19159,93
919106,19159,93
919126,19159,97
919144,19159,92
919154,19159,49
919171,19159,93
919174,19159,86
918897,109065,60
918908,109065,34
918926,109065,45
918946,109065,54
919186,109065,11
919257,109065,17
919272,109065,47
918897,42774,94
918908,42774,88
918926,42774,100
918938,42774,93
918946,42774,96
918956,42774,63
918963,42774,94
919007,42774,45
919019,42774,94
919037,42774,28
919046,42774,49
919060,42774,95
919067,42774,60
919076,42774,94
919092,42774,93
919093,42774,96
919106,42774,93
919120,42774,21
919126,42774,97
919137,42774,14
919144,42774,92
919154,42774,13
919199,42774,8
919207,42774,93
919217,42774,93
919230,42774,93
919237,42774,52
919245,42774,98
919257,42774,96
919272,42774,92
918897,39487,94
918909,39487,88
918922,39487,94
918930,39487,94
918939,39487,94
918950,39487,93
918960,39487,97
918968,39487,93
918979,39487,96
918991,39487,96
918999,39487,94
919005,39487,93
919014,39487,94
919032,39487,93
919040,39487,97
919051,39487,92
919053,39487,94
919070,39487,62
919110,39487,71
919130,39487,99
919141,39487,94
919143,39487,94
919159,39487,94
919179,39487,69
919203,39487,94
919220,39487,98
919232,39487,95
919240,39487,94
919246,39487,96
919260,39487,95
919270,39487,90
918897,103192,94
918909,103192,95
918922,103192,94
918930,103192,94
918939,103192,94
918960,103192,97
918968,103192,93
918979,103192,96
918991,103192,96
918999,103192,94
919005,103192,93
919014,103192,94
919032,103192,93
919040,103192,97
919051,103192,92
919053,103192,66
919080,103192,96
919086,103192,95
919110,103192,94
919118,103192,92
919130,103192,99
919141,103192,94
919143,103192,94
919159,103192,94
919168,103192,94
919179,103192,92
919190,103192,95
919199,103192,95
919220,103192,3
919232,103192,95
919240,103192,36
919246,103192,96
919260,103192,95
919270,103192,90
918897,68312,94
918909,68312,24
918922,68312,94
918930,68312,94
918939,68312,94
918950,68312,93
918960,68312,86
918968,68312,93
918991,68312,88
918999,68312,94
919005,68312,73
919014,68312,94
919032,68312,93
919040,68312,97
919051,68312,75
919053,68312,83
919070,68312,98
919080,68312,79
919086,68312,65
919110,68312,57
919118,68312,92
919130,68312,99
919141,68312,94
919143,68312,94
919159,68312,94
919168,68312,94
919179,68312,92
919190,68312,95
919199,68312,75
919203,68312,94
919220,68312,98
919232,68312,95
919240,68312,94
919246,68312,96
919260,68312,95
919270,68312,90
918897,7645,94
918908,7645,94
918914,7645,83
918938,7645,93
918963,7645,94
918974,7645,96
918988,7645,94
918994,7645,103
919007,7645,94
919019,7645,94
919060,7645,10
919076,7645,94
919093,7645,96
919120,7645,92
919137,7645,94
919186,7645,94
919199,7645,95
919207,7645,93
919217,7645,93
919230,7645,93
919237,7645,98
919245,7645,98
919257,7645,80
919272,7645,92
918897,40555,94
918909,40555,95
918922,40555,94
918930,40555,94
918939,40555,84
918950,40555,93
918960,40555,97
918979,40555,96
918991,40555,96
918999,40555,94
919005,40555,93
919014,40555,94
919032,40555,93
919040,40555,97
919051,40555,80
919053,40555,94
919070,40555,98
919080,40555,96
919086,40555,95
919110,40555,94
919118,40555,92
919130,40555,99
919141,40555,94
919143,40555,94
919159,40555,94
919168,40555,94
919179,40555,92
919190,40555,95
919199,40555,95
919203,40555,94
919220,40555,98
919232,40555,95
919240,40555,94
919246,40555,96
919260,40555,95
919270,40555,7
918897,12745,94
918908,12745,94
918914,12745,93
918926,12745,100
918938,12745,93
918946,12745,96
918956,12745,94
918963,12745,83
918974,12745,96
918988,12745,94
918994,12745,103
919007,12745,94
919019,12745,26
919186,12745,94
919199,12745,95
919207,12745,93
919217,12745,93
919230,12745,93
919237,12745,98
919245,12745,98
919257,12745,96
919272,12745,92
918897,91972,71
918909,91972,71
918930,91972,19
918960,91972,70
918979,91972,16
918991,91972,19
918999,91972,8
919070,91972,37
919094,91972,92
919110,91972,24
919141,91972,9
919143,91972,12
919159,91972,49
919199,91972,19
919203,91972,33
918897,108438,77
918914,108438,62
918926,108438,45
918938,108438,28
918956,108438,13
919007,108438,18
919067,108438,4
919076,108438,49
918897,37869,94
918909,37869,95
918922,37869,94
918979,37869,96
918991,37869,96
918999,37869,94
919005,37869,93
919014,37869,94
919032,37869,93
919040,37869,97
919051,37869,92
919053,37869,94
919070,37869,98
919080,37869,96
919086,37869,31
919130,37869,99
919141,37869,94
919143,37869,94
919159,37869,94
919199,37869,95
919203,37869,94
919220,37869,98
919232,37869,95
919240,37869,94
919246,37869,96
919260,37869,95
919270,37869,90
918897,61858,94
918909,61858,95
918930,61858,94
918939,61858,94
918950,61858,93
918960,61858,93
918968,61858,93
918979,61858,96
918991,61858,96
918999,61858,86
919005,61858,93
919014,61858,74
919032,61858,93
919040,61858,97
919051,61858,92
919053,61858,94
919070,61858,61
919080,61858,29
919086,61858,30
919094,61858,92
919110,61858,37
919118,61858,23
919130,61858,77
919141,61858,85
919143,61858,12
919159,61858,94
919168,61858,64
919179,61858,23
919203,61858,61
919220,61858,98
919232,61858,86
919240,61858,74
919246,61858,96
919260,61858,95
919270,61858,90
918897,56192,49
918926,56192,100
918938,56192,93
918946,56192,75
918956,56192,94
919030,56192,93
919037,56192,93
919046,56192,94
919060,56192,95
919067,56192,93
919076,56192,94
919092,56192,93
919093,56192,96
919106,56192,93
919120,56192,92
919126,56192,97
919137,56192,94
919144,56192,92
919154,56192,93
919171,56192,93
919174,56192,93
918897,173807,34
918908,173807,61
918914,173807,45
918926,173807,55
918938,173807,66
918946,173807,42
918956,173807,26
918963,173807,5
918974,173807,51
918988,173807,94
918994,173807,103
919007,173807,48
919030,173807,93
919037,173807,65
919046,173807,45
919060,173807,18
919067,173807,33
919076,173807,45
919092,173807,87
919106,173807,93
919137,173807,94
919144,173807,47
919154,173807,93
919171,173807,93
919174,173807,59
919186,173807,84
919199,173807,52
919207,173807,37
919217,173807,79
919237,173807,46
919245,173807,35
919257,173807,96
919272,173807,83
918897,3773,23
918922,3773,32
918939,3773,11
918950,3773,32
